,City,Date,NO,NO2,NOx,CO,SO2,O3,CO2,CH4,N2O,Traffic_Flow,Industrial_Output,Temperature,Humidity,Wind_Speed,Rainfall,Population_Density,Agriculture_Emissions,Energy_Consumption,Waste_Production,Public_Transport_Usage,Actionable_Insights,Recommendations
526,Ahmedabad,2018-02-15,32.36,106.89,76.29,32.36,84.2,62.74,128.11,48.98,10.23,4021.0,94.9603922,32.62639268,31.4504796,14.5131908,5.487194349,1069.0,41.48195023376652,9.79690903950673,96.47024710600154,53.52170703470671,Implement stricter emission controls.,Maintain current emission levels.
527,Ahmedabad,2018-02-16,36.67,176.38,113.4,36.67,124.9,67.84,132.435,48.89,10.59,810.0,146.3755316,15.31069803,83.48988587,13.21325318,18.0842049,5642.0,27.340707193070624,67.9756587682372,66.10790976074561,60.74076696512082,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
528,Ahmedabad,2018-02-17,47.49,180.34,123.41,47.49,130.27,47.95,143.188,49.29,11.35,1238.0,65.11898419,30.84174938,57.20243006,1.347610283,6.491446709,8457.0,5.637549665092712,29.33283332065102,54.35715915061403,79.722498605167,Implement stricter emission controls.,Maintain current emission levels.
529,Ahmedabad,2018-02-18,108.73,177.19,178.15,108.73,133.39,41.76,150.704,49.32,11.88,3741.0,114.7961171,28.00018639,37.53244353,9.654446818,1.158031263,9689.0,86.47223762550531,79.53831741226179,12.705056420265803,16.323642680186246,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Reduce industrial activity and traffic congestion.
530,Ahmedabad,2018-02-20,74.41,159.18,138.66,74.41,122.06,32.35,147.579,49.44,11.91,2961.0,107.3117532,25.73611693,35.92672778,3.122656184,9.575063854,6111.0,81.29010091300776,40.21704270424106,39.110433951281685,22.50152232713756,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
564,Ahmedabad,2018-03-29,61.15,148.06,117.86,61.15,103.12,63.73,0.407,0.02,0.0,2608.0,99.32817407,22.69522761,48.87035104,1.025394835,19.57396715,3956.0,35.058755880659696,50.40451831234613,17.35052424614706,67.2827226991345,Implement stricter emission controls. | Promote energy-efficient practices.,Maintain current emission levels.
565,Ahmedabad,2018-03-30,51.8,101.12,94.39,51.8,111.55,48.08,0.407,0.02,0.0,4568.0,87.59022382,20.96371411,46.43909869,4.314684345,15.10516103,8739.0,58.991768685463306,5.9662223330604895,13.065469553603204,3.842894086583626,Implement stricter emission controls. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
566,Ahmedabad,2018-03-31,14.95,93.59,56.81,14.95,119.43,50.94,0.407,0.02,0.0,1438.0,112.0382426,35.71615454,77.70214029,2.382963474,16.69908438,2649.0,39.22440450997323,39.24898012342302,92.76093791294488,89.5385526853862,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
567,Ahmedabad,2018-04-01,44.37,126.32,95.06,44.37,118.21,52.22,0.41,0.03,0.0,1306.0,110.8966807,30.54314275,57.20451028,9.425153123,4.04432874,5905.0,43.7474922023729,89.67781168692343,68.88024223439419,14.626545274848125,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
568,Ahmedabad,2018-04-02,22.81,98.54,65.46,22.81,117.34,50.17,0.407,0.03,0.0,1963.0,53.52654208,19.49041219,58.29563664,12.23808203,1.987123879,3856.0,90.41586944937484,24.14830362074733,47.33055857282805,61.51442279314022,Implement stricter emission controls. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
569,Ahmedabad,2018-04-03,10.93,70.57,42.58,10.93,106.94,68.45,0.425,0.03,0.0,3915.0,96.89223812,32.1177669,64.96102435,3.072530795,18.10142768,3719.0,34.82554670233004,70.59757751249032,9.496839321575855,75.4204761094559,Implement stricter emission controls. | Promote energy-efficient practices.,Maintain current emission levels.
570,Ahmedabad,2018-04-04,21.11,68.69,49.24,21.11,67.09,71.3,0.454,0.03,0.0,510.0,123.3072362,17.90262271,62.99570667,6.965532366,16.71527451,8270.0,51.39894891598108,30.23653923900669,85.17909115713562,7.292747547289313,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
571,Ahmedabad,2018-04-05,40.3,69.08,63.98,40.3,19.21,42.57,0.465,0.03,0.0,2368.0,131.0776119,38.81661401,78.37521963,13.69499927,10.91267317,8850.0,78.3653012741143,4.49200552421356,10.825843078886445,90.32945679694606,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
572,Ahmedabad,2018-04-06,5.88,64.6,35.89,5.88,74.09,29.65,0.491,0.03,0.0,1384.0,78.32528417,27.8338302,41.15791819,1.456716445,2.356458488,6152.0,39.65427823212701,55.66905814103094,61.10465317428557,35.61771859860596,Implement stricter emission controls. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
573,Ahmedabad,2018-04-07,15.24,81.38,51.07,15.24,73.62,73.07,0.513,0.03,0.0,4064.0,115.8849753,26.94519744,50.93246839,13.14373174,13.7340782,9655.0,62.20867002278735,83.48534905367518,66.7676492621487,99.67264257409572,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
574,Ahmedabad,2018-04-08,19.45,65.53,46.48,19.45,49.95,55.47,0.524,0.03,0.0,1889.0,82.09112124,32.08296107,59.29044871,8.449520439,11.8120789,4954.0,86.23637087467452,40.94684483426194,40.013880514998725,6.878192044678356,Implement stricter emission controls. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
575,Ahmedabad,2018-04-09,20.11,58.27,43.43,20.11,51.53,57.33,0.524,0.03,0.0,3901.0,106.1090112,37.31194223,40.22785622,4.864113427,15.9229039,6558.0,94.9520623657642,61.72938264580871,91.12167250045752,71.67733945262219,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
576,Ahmedabad,2018-04-10,30.88,67.31,55.88,30.88,82.97,27.52,0.531,0.04,0.0,4821.0,54.78865457,23.37641905,67.99953266,2.779820273,5.529951869,3464.0,14.707348092903793,90.00235976577258,5.0700611709019405,16.07144436709764,Implement stricter emission controls. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
577,Ahmedabad,2018-04-11,18.14,61.82,43.69,18.14,77.85,22.98,0.535,0.04,0.0,1324.0,100.6322265,34.19454283,38.63654644,13.07314588,8.630505914,1742.0,92.65876251614944,78.96945127369878,81.81169057986892,40.26926107335631,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
578,Ahmedabad,2018-04-12,16.35,60.84,41.88,16.35,82.34,31.03,0.561,0.04,0.0,2765.0,126.6722644,15.96666009,32.69243785,8.456771494,7.870974839,2234.0,49.21162930795382,19.38763993928193,55.37943982581998,44.32124686524004,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
579,Ahmedabad,2018-04-13,22.52,72.51,52.07,22.52,65.42,39.14,0.575,0.04,0.0,1436.0,113.4567475,33.28116305,46.50837209,11.62816056,1.468735256,6490.0,25.82443882989584,73.33839593650058,61.12037244076159,40.61548457187484,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
580,Ahmedabad,2018-04-14,26.61,60.36,49.28,26.61,3.3,32.95,0.546,0.04,0.0,3300.0,88.40897776,30.85308186,41.1005796,13.64458276,0.7143245467,5321.0,45.91357562382613,50.1893025160152,98.68255624823504,33.75730732276826,Implement stricter emission controls. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
581,Ahmedabad,2018-04-15,23.17,61.41,47.25,23.17,3.3,45.89,0.539,0.05,0.0,3053.0,70.94262159,35.99281872,48.52479251,0.02370083192,16.32690244,9393.0,98.0032575285477,74.59668078860847,58.26478031178226,76.7209520741115,Implement stricter emission controls. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
582,Ahmedabad,2018-04-17,31.91,58.22,52.21,31.91,18.91,60.58,0.539,0.05,0.0,2296.0,58.70017816,27.78242978,86.33157818,6.215590458,19.65135023,8306.0,49.26180939928696,49.45155505222182,79.7027985562393,81.98895291175204,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
583,Ahmedabad,2018-04-18,48.77,47.34,60.53,48.77,22.65,51.62,0.517,0.05,0.0,553.0,75.32494372,27.46930816,43.93980572,1.443542447,2.927819664,2277.0,32.875161028750824,12.795816410830286,15.353076571977075,33.56141834382842,Implement stricter emission controls. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
584,Ahmedabad,2018-04-19,12.2,44.61,30.87,12.2,94.03,36.42,0.517,0.05,0.0,1226.0,149.582209,33.42705491,48.2556604,11.13256852,17.78759658,4462.0,63.34008543167258,56.99094466892392,80.92895921098177,48.26449115436703,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
585,Ahmedabad,2018-04-20,7.93,35.8,23.38,7.93,63.28,34.83,0.491,0.05,0.0,3236.0,105.0891902,19.76892608,42.72457156,13.50754894,4.098896386,3453.0,24.014561877819308,49.21339923973399,76.10729072241665,42.1757997630278,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
586,Ahmedabad,2018-04-21,4.96,31.24,18.93,4.96,16.31,34.76,0.487,0.05,0.0,3670.0,132.2854655,39.53242869,70.61373582,7.10349472,5.385712759,1267.0,7.586332810866391,51.792173364144176,96.81100733676848,59.351686527653015,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
587,Ahmedabad,2018-04-22,20.3,71.56,50.06,20.3,51.41,10.44,0.476,0.05,0.0,2413.0,109.6502328,28.0712563,78.0234427,14.71448771,3.137329008,2072.0,12.887972191064922,87.89024536458703,93.57106349693206,15.026602525596278,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
588,Ahmedabad,2018-04-23,25.34,86.03,60.88,25.34,15.96,77.4,0.462,0.05,0.0,2096.0,143.3626139,29.21623227,65.23133794,0.9314838761,14.63010598,1418.0,12.804583895777244,89.48370467062514,21.39865455114055,80.56849411136866,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
589,Ahmedabad,2018-04-24,47.44,77.68,77.3,47.44,26.01,63.51,0.465,0.05,0.0,2414.0,123.3316797,32.019865,72.93618872,3.974321857,16.81644899,5058.0,15.190269351229436,45.35371067657184,46.493312926432814,79.70127181305318,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
590,Ahmedabad,2018-04-25,42.76,36.29,49.36,42.76,22.99,56.47,0.469,0.05,0.0,2966.0,81.44177557,15.50852066,63.38256161,14.44851919,1.325114155,4957.0,13.882717264941014,45.57320412800884,91.14831781728536,59.04131585780901,Implement stricter emission controls.,Maintain current emission levels.
633,Ahmedabad,2018-06-16,38.0,36.24,46.04,38.0,34.93,18.73,5.089,39.07,18.43,2204.0,50.88306923,28.25828233,49.05126681,7.75460937,3.154005576,4412.0,53.211348526531566,11.301262534697845,19.25584251964374,34.40155024278062,Implement stricter emission controls. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
634,Ahmedabad,2018-06-24,65.72,54.72,73.09,65.72,36.48,23.07,5.063,39.5,18.47,1056.0,61.8881372,18.34578147,44.87306994,14.25850188,19.51523003,3165.0,10.717201133977603,25.50356696364601,38.44655434665284,11.480776132471547,Implement stricter emission controls. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
635,Ahmedabad,2018-06-27,37.69,41.59,48.41,37.69,39.2,13.74,5.165,39.94,18.52,3219.0,73.15327735,27.73998833,87.12240161,11.12941087,11.57550167,9038.0,44.741236682345466,17.787063353422806,19.967695645772032,49.98456027793813,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
636,Ahmedabad,2018-06-28,25.63,45.79,41.46,25.63,54.98,10.53,5.748,40.24,18.46,4008.0,78.76509571,33.88149292,68.28722289,5.651078627,8.897237111,7984.0,53.26172664550232,17.306194920070496,92.63959679423893,82.10514152415885,Implement stricter emission controls.,Maintain current emission levels.
637,Ahmedabad,2018-06-29,26.44,53.18,45.67,26.44,43.42,2.05,3.866,40.64,18.42,4241.0,54.57263272,18.95464858,79.05558046,8.393929341,13.92672699,7001.0,24.247050363472965,61.639552477685925,71.43140463502408,10.47323314945815,Implement stricter emission controls. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
638,Ahmedabad,2018-06-30,21.89,50.49,40.97,21.89,22.02,0.72,10.948,40.92,18.41,2074.0,102.0640285,29.5506567,53.74491162,2.811391901,10.37238503,3325.0,26.924323094938096,56.36049225541615,89.78355692229759,73.84913599537073,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
